CustomerId,ChurnProbability,ActualChurn
15656176,0.0554265423869302,0
15811127,0.0713830210737779,0
15604482,0.05654892464435864,0
15622911,0.1369388886797186,0
15600974,0.4645206830414985,1
15727868,0.05951639789206522,1
15627801,0.22440356612973167,0
15773039,0.17441588597735908,0
15755262,0.3455801270549194,1
15679531,0.053354833694400736,0
15684181,0.5371014974403858,1
15612087,0.16514270663261443,0
15752047,0.054748815782016576,0
15624592,0.016126310781871517,0
15573152,0.042678833051630165,0
15594917,0.06477888713740004,0
15785542,0.10116253150854194,0
15723488,0.5548767168047911,1
15680920,0.4736479224572137,0
15786308,0.03697524806996012,0
15659366,0.08157698123676384,1
15774854,0.42606396302508276,1
15725311,0.032895756715688076,0
15787155,0.1274584098555641,0
15727829,0.022360883394118153,0
15733247,0.16213349464686744,1
15568748,0.3902239381357638,1
15699029,0.04999221484154763,0
15774393,0.01901941862441101,0
15676895,0.8783377918075939,1
15637753,0.7922586253528257,1
15605461,0.2648790138305894,0
15808473,0.008440042294330697,0
15627000,0.03815439946123203,0
15787174,0.04422732128177172,0
15723886,0.07042518348165644,0
15704769,0.06943320088836202,0
15772896,0.4868238744040089,1
15711540,0.11767574471212464,0
15764866,0.9583988860012157,1
15794056,0.8179980100383955,1
15795149,0.01691039392021407,0
15812009,0.024329493961459038,0
15651001,0.47364540468391997,0
15813844,0.03028000459461356,0
15596175,0.23189027447755797,1
15576269,0.02181412712752745,0
15797219,0.34027398987531493,1
15685500,0.09578236209690352,0
15599792,0.01668391126026941,0
15657566,0.11595738675922929,0
15772423,0.9448083625623912,1
15628112,0.19567695399656282,0
15753754,0.021530754829427533,0
15793726,0.019955299988953828,0
15694717,0.10770298843916788,0
15665834,0.16830611213681665,0
15765297,0.07732827510703556,0
15636684,0.022719620605792065,0
15592979,0.031787339468345964,0
15750803,0.06394086772420955,0
15607178,0.10640817547651316,0
15713853,0.11831340794330526,0
15673481,0.5273996001277023,0
15686776,0.12979568821565185,0
15673693,0.06392294096388638,0
15700696,0.06593092911025286,0
15813163,0.16632929400131072,0
15653857,0.015298556771748432,0
15777076,0.023534377953939613,0
15717398,0.30960944129841833,1
15799217,0.25345986930033004,0
15787071,0.048073726511050886,0
15619955,0.895944383859004,1
15796505,0.02792270027181351,0
15725166,0.017410586461595302,0
15800116,0.12564848579511032,0
15758685,0.027130406042721274,0
15694456,0.3457134600777838,1
15767339,0.4380514651013946,0
15683562,0.07727268531711926,0
15782210,0.563986782942851,1
15668893,0.02085128465736167,0
15669169,0.012230725740080406,0
15643024,0.15873013561351745,1
15699389,0.19303833716484453,0
15708608,0.04009360252021964,0
15626144,0.0657043487863933,0
15573112,0.08228927429463448,0
15790678,0.08947047095499197,0
15727556,0.09997264281234233,0
15697307,0.013946205384532936,0
15652266,0.19673579417393255,0
15607098,0.08580946845729802,0
15655774,0.014175991501558592,0
15590241,0.15716125213450427,1
15785819,0.0166077539847622,0
15723654,0.08710217814347451,0
15774510,0.05856427667371754,0
15684173,0.9299911252819189,1
15650068,0.16710727211148432,0
15811490,0.014421103432508929,0
15803976,0.026563708308898027,0
15682541,0.14838703565046024,0
15695699,0.014636513147965895,0
15624188,0.0239690783887241,0
15812191,0.0855088043508571,0
15636673,0.048628019925269744,0
15594898,0.24820737627992476,1
15660211,0.07013750027892228,0
15773972,0.5162831412197464,1
15746726,0.09458912466886751,0
15712287,0.01704001948407053,0
15702919,0.12819944192827967,0
15674398,0.022176836805559944,0
15797960,0.9359583135746345,0
15631868,0.06181229125859283,0
15581539,0.025072048479431244,0
15662736,0.5145903624768031,1
15666252,0.02242734116310656,0
15677512,0.26074872263888266,0
15626114,0.06000089080971657,0
15810834,0.32416063904443443,0
15678910,0.07004423406690671,0
15694408,0.2042758790891619,1
15585215,0.027865162879445914,0
15682757,0.01853250569954468,0
15736601,0.09015778079965447,0
15601848,0.022475206929003375,0
15736008,0.5715278242976707,1
15669064,0.1584957418496046,0
15624528,0.05491330879668378,0
15598493,0.07415371146771527,0
15601274,0.27516454959046266,0
15702669,0.17174409181600764,0
15728669,0.3144463664978516,1
15742668,0.16510937283042873,0
15697441,0.19755262800269427,1
15740476,0.062427112366921486,0
15648064,0.017656818523257074,0
15636624,0.3185409083922569,1
15807923,0.5995304656317149,1
15745844,0.12252426576121968,1
15786170,0.0848146800919606,0
15681081,0.10299044633332802,0
15684484,0.020043707935907096,0
15785869,0.020070940113692353,0
15763859,0.07517575287829052,0
15658935,0.10373473921530744,0
15747358,0.270402605397525,0
15735203,0.13226515372563394,0
15576256,0.01859112865335081,0
15659420,0.03152662300233062,0
15593365,0.09505831450559116,0
15777352,0.1304269431562394,0
15812007,0.011597691517987533,0
15625461,0.31215929507242873,0
15739438,0.01742740758312605,0
15611759,0.11335629052222647,0
15661629,0.10454863781663654,1
15633950,0.0910036591869711,0
15592386,0.07924787066598428,0
15803716,0.020676706164491517,0
15696674,0.4713375811886117,1
15706365,0.32858657104948413,0
15745088,0.05450514044471061,0
15676715,0.01583616271967891,0
15613085,0.202362007299259,0
15633537,0.06832511979250344,0
15594720,0.0886670086750647,0
15684042,0.02788162361555369,0
15583303,0.10218366312125154,0
15611579,0.08828368948037332,0
15774696,0.055332639566021406,0
15694506,0.07355755686910886,0
15688074,0.08312142601124205,0
15759537,0.01841808806463769,0
15758449,0.23281505923861898,0
15583456,0.9585714488806262,1
15667871,0.09821098903045733,0
15677371,0.2208226504851195,0
15629677,0.7716465659800588,1
15713578,0.12364669858361826,0
15591509,0.03872445097208568,0
15568240,0.029526912820313455,0
15622993,0.07509769598312512,0
15689294,0.56940836361105,0
15720910,0.19733553867093387,0
15721181,0.1087993063643374,0
15776433,0.06280727730550224,0
15748936,0.09713095848125093,0
15717225,0.04352826295351633,0
15685226,0.11832093760243945,0
15785611,0.12313152564370808,0
15573456,0.17641232453745573,1
15684548,0.19483894507211383,1
15620505,0.07668681361575051,0
15807432,0.13414758593446013,0
15584766,0.09227021917060335,0
15612187,0.16827808773243405,0
15762218,0.04142749424653893,0
15646372,0.828044354434027,1
15690452,0.738067942771166,0
15747795,0.3188159545603503,0
15781589,0.10441473124929027,0
15732674,0.03643579692906636,0
15642291,0.01226274318634801,0
15692761,0.17844026397897475,0
15578045,0.6705574597544919,1
15745354,0.042959082485934545,0
15701376,0.047673212040218876,0
15691625,0.45114943641704935,0
15566594,0.019808876917513304,0
15760431,0.0139076938657432,0
15686302,0.09554509835570817,0
15801559,0.9215474520627754,1
15810432,0.018621710000028085,0
15809616,0.02717009008941072,0
15720559,0.9580075851727622,1
15695632,0.13000501338093928,0
15659843,0.13117726232731292,0
15615624,0.03127480366884342,0
15810418,0.9703537708896026,1
15716186,0.032162887720142815,0
15674551,0.5502064330811761,1
15622834,0.26540988362866647,0
15566111,0.24147880319418819,0
15784597,0.08515698209943053,0
15652883,0.16611321340661847,0
15806964,0.20473675656551993,0
15576313,0.2673281015464901,0
15806467,0.4258498656428833,1
15597602,0.5460188652563004,1
15743040,0.06912414640202198,0
15705521,0.2762960833045079,0
15595039,0.4333130447911873,1
15799384,0.15066234642348172,0
15581197,0.3379558764053976,0
15693737,0.049965822848465645,0
15624623,0.04243452935977904,0
15783501,0.049263256443299805,0
15690134,0.30819516689727616,0
15782735,0.24263520585260587,0
15611088,0.024803599046383688,0
15672145,0.040474868165802674,0
15732628,0.18436970626937926,0
15787470,0.5127416634013341,1
15803406,0.06376386022135974,0
15730460,0.19781389720191567,0
15644572,0.10057906359721804,0
15694860,0.25071880619990283,1
15658169,0.37019409442700213,0
15794396,0.1788595183336192,0
15785798,0.019772687496142898,0
15710825,0.0989039093541974,0
15668444,0.3801414553606807,0
15726631,0.13736691828153405,0
15733797,0.022590459303100482,0
15747960,0.10683561497169891,0
15634632,0.023954146808235325,0
15707362,0.6115861086273296,1
15662976,0.16172597279531187,0
15732778,0.05060300638160699,0
15718443,0.027352158701248335,0
15670039,0.05033453083083871,0
15773792,0.06802734993662528,1
15613786,0.010784067723077807,0
15726032,0.08817883603966646,0
15663252,0.012470193093912741,0
15593782,0.9499958528715695,1
15633283,0.022042357971887694,0
15749167,0.0197380903307954,0
15759298,0.05075780022504003,0
15683625,0.11450141460779108,1
15635367,0.06667433189259747,0
15681705,0.01786092619303274,0
15603156,0.022243367409270676,0
15591986,0.7121275271458073,1
15798888,0.13002724258791432,0
15809722,0.11125927698680095,0
15677538,0.1384497581783895,0
15797736,0.059242351549782746,0
15695585,0.07025417105272128,0
15744398,0.036340535950241865,0
15750658,0.41762791506885316,0
15578186,0.1211033365094525,0
15676519,0.5559663748949982,1
15637954,0.1142431086468142,0
15758639,0.02016079597959991,0
15613772,0.11333664585972948,1
15731744,0.012699221122906508,0
15807709,0.38920365290161524,0
15714689,0.04919787552368571,0
15699005,0.14336495058526647,0
15624170,0.057266670521951335,0
15725679,0.8666057997550468,1
15585865,0.100963510251514,1
15804256,0.05536493907726942,0
15662403,0.04553419584513578,0
15733616,0.09386919866951382,0
15591995,0.06314017499540459,0
15677020,0.4621896834562018,1
15727688,0.015538359874243502,0
15715941,0.0588603006433043,0
15714485,0.8288923816109524,1
15730059,0.07678975926112479,0
15715527,0.5015037130288746,0
15576623,0.015888122307599378,0
15805565,0.24230364832988072,0
15677307,0.5255855461001153,0
15773890,0.0128763998365393,0
15598883,0.03770568613527728,0
15568506,0.02332041990416345,0
15761043,0.07368190830179921,0
15782236,0.020469183516296004,0
15593601,0.07133789791524461,0
15682048,0.3316234172602952,1
15746902,0.01941833307964529,0
15752081,0.8891007366538196,1
15781307,0.1349599998625197,0
15775912,0.19959335148589272,1
15745417,0.17429353598244013,0
15671256,0.6194185395297085,1
15653547,0.21702814563659198,0
15595766,0.047942601660652714,0
15742358,0.11038816138633302,0
15763274,0.49435012184128474,0
15786063,0.024611080364553953,0
15600258,0.029236676392102926,0
15573318,0.01724205129416964,0
15653849,0.7127708518721361,1
15694272,0.03974020694953198,0
15736112,0.21796934650230088,0
15749851,0.08295600181942821,0
15663478,0.05028126679387778,0
15592300,0.10928376670131014,0
15567832,0.2446874585603514,0
15776780,0.9247723628342764,1
15592846,0.0935965726285374,0
15739803,0.01906716961877695,0
15794142,0.956321536985508,1
15762729,0.40215687302740816,1
15667896,0.023775119481783787,0
15626578,0.013349570971484228,0
15776223,0.21570835794971868,0
15705953,0.560115773283578,1
15802593,0.9050468678444095,1
15615457,0.12123715739996112,0
15708916,0.025948842236202228,0
15720187,0.0944125460959082,0
15595440,0.1392079591166169,0
15600651,0.30991390035331867,0
15750141,0.07783842262502444,0
15657284,0.558755278264633,1
15763063,0.11483883254758144,0
15709324,0.01889002161721817,0
15711309,0.17976473346891808,0
15775318,0.9797066549140676,1
15705515,0.10284675188056094,0
15634844,0.6577368100998778,1
15717046,0.0750672828334387,0
15571816,0.12773894346528203,0
15670080,0.18440713877526696,0
15800440,0.163557817007581,0
15665678,0.06354599788810063,0
15665956,0.7523324319192546,1
15788126,0.1102206284960214,0
15811773,0.017041196833394133,0
15651674,0.9809571034808565,1
15689614,0.18329712795534825,0
15795564,0.055737689472946696,0
15706647,0.36230054867152894,0
15728505,0.06969803401619831,0
15730076,0.5846861242960055,1
15622003,0.047361825451243074,0
15607312,0.13971725025247506,1
15644753,0.1071118475534588,0
15653620,0.018746409228411816,0
15761986,0.10912824269954352,0
15633922,0.03168515366878355,0
15734674,0.3807587685772813,0
15658032,0.01655392295359936,0
15692671,0.019155883863829864,0
15737741,0.11041190852883431,1
15576352,0.1276705922015341,0
15753719,0.12332757343780065,0
15803689,0.7213222257402256,1
15718057,0.7705709780869587,1
15722010,0.6756730434257489,1
15680998,0.24248178260639963,0
15614782,0.2079597611656866,0
15591047,0.49919475769699906,1
15788291,0.21516804775264384,1
15604044,0.07391626286575531,0
15679587,0.07033160907214248,0
15775153,0.09733044441886282,0
15603925,0.06414742036563906,0
15680970,0.6043124897424565,0
15697183,0.07024279932786871,0
15567446,0.3308310513130774,0
15637476,0.9158561164399928,1
15714939,0.15746411216530384,0
15683503,0.9169420936565161,1
15645569,0.05439502802583393,0
15782569,0.058371051824266634,0
15592387,0.15913603173986726,1
15609286,0.05160341711908313,0
15814035,0.09338467122000862,0
15661249,0.0795523394570621,0
15629117,0.015074372452123069,0
15607170,0.014250647972067923,0
15586585,0.8798756318590705,0
15686611,0.07424112672539504,0
15603203,0.021139032100810033,0
15619857,0.15792713010777923,0
15805062,0.06922091730348467,0
15660271,0.11189852506518921,0
15745295,0.26798227275264436,1
15719352,0.09339336702694088,0
15766575,0.9355923906047462,1
15594594,0.11470420679895746,0
15646161,0.03127757588772104,0
15682585,0.09749707198977428,0
15603134,0.23232438639325134,0
15636444,0.3156970687686636,0
15773456,0.05039310157147775,0
15745307,0.37143491724861,0
15604119,0.09886915137005683,0
15626900,0.041328281301837286,0
15605447,0.5303910430050428,0
15589030,0.07027533338527311,0
15692463,0.08825310778821174,0
15712403,0.9586691503162147,1
15811762,0.947163488792773,1
15718673,0.10986806210486157,0
15724282,0.09850073183047099,0
15738181,0.03742711486864452,1
15633648,0.30737148690049226,0
15603323,0.027505358337135005,0
15583725,0.21830849544220238,0
15588350,0.2798970642126008,0
15798398,0.1745558884981704,0
15784844,0.5198253857678421,1
15580684,0.1115832108854171,0
15809663,0.05458644240525937,0
15640078,0.4733268153566243,1
15698786,0.27734374915429816,1
15569807,0.18165259349076596,1
15730830,0.01819326587489223,0
15805112,0.1256960768650124,0
15633064,0.032781257777182105,0
15703119,0.0167646482263548,0
15730447,0.15928511231657336,0
15813850,0.3782131900022727,0
15711889,0.1855544038956256,0
15664610,0.5851158629634554,1
15751710,0.04486488812910462,0
15692926,0.12726417303854057,0
15813741,0.08273538015801503,0
15698474,0.315705420847473,0
15568595,0.10465657966338113,0
15603065,0.025907478290087507,0
15592937,0.23915616701223,0
15699637,0.18626215318886324,0
15667215,0.012069807805061937,0
15788659,0.04861432294159738,0
15763218,0.051354610695414964,0
15645772,0.011596389644315903,0
15725511,0.09584526570667701,0
15575024,0.014627208298266067,0
15640825,0.17497040850608625,0
15662397,0.21714409253256678,0
15576368,0.5757729815914168,0
15674991,0.023949748465011095,0
15721024,0.11738073859984735,0
15745621,0.045823908808363095,0
15642394,0.025604571117327356,0
15754605,0.03870010691556592,0
15607040,0.07491143218003289,0
15715142,0.46893409096761374,1
15810978,0.042093388131843,0
15668886,0.03591194754481376,0
15780804,0.2056656714590091,0
15613880,0.1744167137804596,0
15775238,0.4318792153777303,0
15786905,0.14112610395748323,0
15747867,0.07549478448858288,0
15600337,0.39296476355469023,1
15801277,0.04700578845850844,0
15579334,0.8220805316661526,1
15802741,0.6124650175329978,1
15720649,0.16566161346955025,0
15589493,0.07821316195245906,0
15688251,0.1187805919441192,0
15665238,0.2910850202656043,0
15740900,0.019254930052316713,0
15681068,0.2044968433547921,0
15748625,0.06828357805454538,0
15727299,0.22757202743387372,1
15620204,0.4985285022422069,1
15669516,0.01834292629240362,0
15736534,0.06453052267463331,0
15803457,0.025729387678474512,0
15659098,0.09006472087491092,0
15603436,0.24550556112417085,0
15566292,0.02089478374803592,0
15808621,0.0204698328306194,0
15580148,0.9004849735823478,1
15776231,0.1524734430320527,0
15773809,0.032262868671127966,0
15649423,0.019881181885544965,0
15734886,0.05900193994890296,0
15722548,0.45920022764075585,0
15650288,0.2894531375061052,0
15629448,0.11530734547304163,0
15716164,0.2725425555953506,0
15807609,0.8694351686614739,1
15578977,0.01847036202971215,0
15677369,0.33141470714601684,0
15804072,0.04490534881744634,0
15696859,0.11496556613205472,0
15653780,0.36551521645127444,0
15721658,0.7423534958257363,1
15578761,0.09244985991823985,1
15736879,0.017733648493204412,0
15571973,0.39177305482862657,0
15626742,0.05303975890236259,0
15672692,0.07903176167672238,0
15673570,0.018405513660688762,0
15767432,0.23760819729565422,0
15654238,0.18109437703691394,0
15612525,0.9666415363834188,1
15812750,0.05097246342797199,0
15790757,0.03504796279899019,0
15723873,0.09231529059982257,0
15744607,0.34957570489125295,1
15612966,0.6572209387056404,1
15784209,0.3782650845410095,0
15794278,0.06161203349107201,0
15766741,0.0760597850324297,0
15661036,0.09841532906970078,0
15705639,0.05761837643259824,0
15637414,0.06054694317004622,0
15716835,0.049968694913992286,0
15696231,0.05262188044409907,0
15641675,0.9462312979217053,1
15670755,0.04418499854272027,0
15640059,0.02440596052922546,0
15787619,0.05438462368498089,0
15587535,0.5971233379292666,0
15813034,0.10956714386417796,0
15698839,0.25360226469778296,0
15790314,0.029904694740357146,0
15634245,0.7818921906047803,0
15677305,0.09864495854092403,0
15661526,0.085718400934021,0
15685997,0.08076913298571006,0
15660101,0.02891124422793303,0
15637979,0.13292520197875488,0
15815364,0.02419880997429191,0
15647099,0.15483789002904788,0
15625944,0.13354661874197088,0
15583212,0.30388399548599315,0
15582741,0.1174174375188021,1
15637876,0.17381737098206776,1
15622750,0.23986111760117246,0
15672056,0.9624574022859644,1
15812351,0.10336386326132073,0
15810864,0.018217403391620243,0
15677921,0.8532551115263424,1
15724296,0.05729167857734058,0
15685329,0.31030719756563807,1
15584091,0.17994087834566846,1
15640442,0.08822768452685771,0
15639314,0.016511401512668108,0
15685320,0.10694000292435056,0
15789158,0.4930134985649294,1
15752137,0.05086381448541875,0
15712551,0.9649058622144183,1
15628936,0.10292483155294606,1
15797227,0.013434772282238692,0
15769974,0.15289543261886723,0
15737051,0.02998316725708398,0
15585595,0.05722908854585054,0
15654060,0.0274455171849179,0
15745196,0.030828157573435017,0
15571221,0.5563888704674537,1
15660155,0.09369473388985133,0
15605284,0.009447730552551957,0
15694366,0.1900178132718008,0
15600739,0.06113489064700845,0
15653253,0.1658654137230732,0
15763431,0.03424770876686891,0
15643696,0.08039685814825459,0
15707473,0.7817868479251052,0
15769504,0.12373061355185468,0
15776807,0.12653512881740642,0
15686870,0.12011248501614129,0
15668747,0.24351029015562925,0
15766908,0.2080464676117343,0
15570134,0.1195633330721019,0
15567367,0.41585172808787335,0
15747542,0.07285414523208253,0
15762238,0.36554362332272894,0
15681554,0.07598273295842024,0
15712825,0.03027568791479817,0
15640280,0.028068674250098947,0
15756026,0.7623415164638531,1
15613319,0.17228329118604174,0
15798906,0.021150390442722346,0
15708917,0.22378576122966573,0
15778463,0.1551034850456821,0
15699430,0.04492885944284724,0
15649992,0.062211223365654975,0
15578980,0.023252233415190074,0
15775306,0.8772217357170873,1
15641655,0.023301353740430904,0
15619708,0.03666314808193766,0
15734565,0.022828457589773258,0
15806438,0.5313794368832618,1
15591969,0.06994971187749328,0
15747807,0.18798136165672402,0
15596939,0.09288244485000687,0
15716155,0.14744852018099155,0
15765311,0.1539124917299952,0
15757811,0.12998123148809726,1
15603830,0.022770285986956625,0
15660602,0.03322282399879138,0
15660535,0.12792651346679396,0
15666633,0.06481186027348472,0
15596914,0.09382276448714415,0
15639788,0.049815248635978665,0
15695846,0.018103105350431057,0
15726234,0.31730927596949465,0
15797964,0.09239614517166164,0
15625881,0.1027588235699228,0
15780628,0.02482215298757985,0
15575883,0.0453024641790866,0
15585036,0.034106406377705394,0
15589488,0.5844591056673545,0
15585888,0.568790847443462,1
15727915,0.1164081751284292,0
15707567,0.8042890296757182,1
15737792,0.19229903941804288,0
15599433,0.16706015717908596,0
15672012,0.38219010760315597,1
15806983,0.22600316970938575,0
15592222,0.5263076261412302,0
15608968,0.03132162771382311,0
15586959,0.05938929048637574,0
15646558,0.261541871988303,0
15725811,0.03793569951150904,0
15572265,0.2256076117878104,0
15794048,0.6368366460269091,1
15677610,0.2635809501628329,0
15745012,0.053422542570345635,0
15601589,0.10314866476418984,0
15686436,0.01977506607309787,0
15693864,0.7912374055028948,1
15760550,0.047414318750712586,0
15686137,0.048874919645902445,0
15809087,0.5354293423267679,1
15807663,0.5607105985084664,1
15809100,0.2470230249572555,1
15794916,0.09121992637219546,0
15614215,0.07153461285529734,0
15805449,0.03200039606542408,0
15686983,0.029842785416711076,0
15808017,0.056823823006705715,0
15756804,0.7202501095121995,1
15646810,0.2542321244672315,1
15710424,0.1558992597816776,0
15799422,0.30060613182935336,0
15692750,0.9534544440118616,1
15794549,0.06305696771268676,0
15803764,0.01831641246686571,0
15674840,0.053296967816896405,0
15653762,0.23331890215677423,0
15581229,0.08827364711800767,0
15800228,0.029236862433690364,0
15656333,0.11167803378772997,0
15697497,0.22159922401001242,0
15585362,0.9433788380069846,1
15571928,0.8369700237177972,1
15785519,0.09670574416070835,0
15743007,0.6162092553424481,1
15777211,0.09868620847096055,0
15721935,0.013537149470921644,0
15591711,0.14988755890978486,0
15625021,0.022243479749146308,0
15702968,0.1098318018090936,0
15600462,0.17453225787952378,0
15768104,0.11554951224680299,0
15780140,0.027848417963554882,0
15585255,0.34735957470708984,0
15772781,0.8801521227349919,1
15669987,0.17225310891192025,1
15697000,0.07124207854238308,0
15733119,0.020557235328678317,0
15782390,0.4586774031492588,0
15654700,0.2605549663483471,1
15632210,0.10180488507886773,0
15642041,0.13744413586249893,1
15709737,0.036198837292844586,0
15792388,0.38897629831170105,0
15786014,0.04793977352133229,0
15794580,0.9073495306293943,1
15675964,0.4343110476278359,1
15814275,0.07202755140584677,0
15724848,0.6177167684423036,1
15754713,0.038968823119722384,0
15693814,0.01369739676414564,0
15599660,0.03303042596745433,0
15746490,0.3117504364082861,0
15566091,0.22188623929415502,0
15655961,0.15905456908696017,0
15710404,0.03271831273117581,0
15775625,0.6263179636063873,0
15792328,0.15783183347137764,1
15719856,0.3809793593016274,0
15593773,0.020568161120425303,0
15733114,0.10840931802901693,0
15797748,0.03821830855253497,0
15743411,0.926163917805514,1
15753337,0.9494700972938535,1
15601026,0.1304383180654991,0
15658485,0.07998523485893068,0
15636731,0.15860815831711939,0
15628303,0.13321037135252162,0
15633461,0.1657785588763785,0
15677135,0.21499345391312275,0
15590876,0.13847372200624247,0
15790782,0.11543936156955374,0
15700476,0.11935037485691805,0
